time_s,soc_percent,pack_voltage_V,pack_current_A,cell_1_V,cell_2_V,cell_3_V,cell_4_V,cell_5_V,cell_6_V,cell_7_V,cell_8_V,cell_9_V,cell_10_V,cell_11_V,cell_12_V,cell_13_V,cell_14_V,cell_15_V,cell_16_V,cell_1_temp_C,cell_2_temp_C,cell_3_temp_C,cell_4_temp_C,cell_5_temp_C,cell_6_temp_C,cell_7_temp_C,cell_8_temp_C,cell_9_temp_C,cell_10_temp_C,cell_11_temp_C,cell_12_temp_C,cell_13_temp_C,cell_14_temp_C,cell_15_temp_C,cell_16_temp_C
7.500000,99.725761,55.538257,-1.000000,3.471971,3.468678,3.471970,3.471970,3.471971,3.471970,3.471970,3.468161,3.471971,3.469372,3.471971,3.471631,3.471339,3.471387,3.469955,3.471971,25.000029,25.000028,25.000028,25.000029,25.000028,25.000028,25.000028,25.000027,25.000028,25.000028,25.000028,25.000028,25.000027,25.000027,25.000029,25.000028
7.600000,99.725734,55.538251,-1.000000,3.471970,3.468678,3.471970,3.471970,3.471970,3.471970,3.471970,3.468160,3.471970,3.469371,3.471970,3.471631,3.471339,3.471387,3.469954,3.471970,25.000029,25.000028,25.000028,25.000029,25.000028,25.000028,25.000028,25.000028,25.000029,25.000029,25.000029,25.000029,25.000028,25.000028,25.000029,25.000028
7.700000,99.725706,55.538244,-1.000000,3.471970,3.468677,3.471970,3.471970,3.471970,3.471970,3.471969,3.468160,3.471970,3.469371,3.471970,3.471630,3.471338,3.471386,3.469954,3.471970,25.000029,25.000029,25.000028,25.000029,25.000029,25.000028,25.000028,25.000028,25.000029,25.000029,25.000029,25.000029,25.000028,25.000028,25.000029,25.000028
7.800000,99.725678,55.538238,-1.000000,3.471969,3.468677,3.471969,3.471969,3.471969,3.471969,3.471969,3.468159,3.471969,3.469371,3.471969,3.471630,3.471338,3.471386,3.469953,3.471970,25.000030,25.000029,25.000029,25.000030,25.000029,25.000029,25.000029,25.000028,25.000029,25.000030,25.000029,25.000029,25.000028,25.000028,25.000030,25.000029
7.900000,99.725651,55.538232,-1.000000,3.471969,3.468677,3.471969,3.471969,3.471969,3.471969,3.471969,3.468159,3.471969,3.469370,3.471969,3.471629,3.471337,3.471386,3.469953,3.471969,25.000030,25.000030,25.000029,25.000030,25.000029,25.000029,25.000029,25.000029,25.000030,25.000030,25.000030,25.000030,25.000029,25.000029,25.000030,25.000029
8.000000,99.725623,55.538226,-1.000000,3.471969,3.468676,3.471969,3.471969,3.471969,3.471968,3.471968,3.468159,3.471969,3.469370,3.471969,3.471629,3.471337,3.471385,3.469953,3.471969,25.000030,25.000030,25.000030,25.000030,25.000030,25.000029,25.000029,25.000029,25.000030,25.000030,25.000030,25.000030,25.000029,25.000029,25.000030,25.000030
8.100000,99.725595,55.538220,-1.000000,3.471968,3.468676,3.471968,3.471968,3.471968,3.471968,3.471968,3.468158,3.471968,3.469370,3.471968,3.471629,3.471337,3.471385,3.469952,3.471968,25.000031,25.000030,25.000030,25.000031,25.000030,25.000030,25.000030,25.000029,25.000030,25.000031,25.000030,25.000030,25.000030,25.000029,25.000031,25.000030
8.200000,99.725568,55.538213,-1.000000,3.471968,3.468675,3.471968,3.471968,3.471968,3.471968,3.471968,3.468158,3.471968,3.469369,3.471968,3.471628,3.471336,3.471384,3.469952,3.471968,25.000031,25.000031,25.000030,25.000031,25.000030,25.000030,25.000030,25.000030,25.000031,25.000031,25.000031,25.000031,25.000030,25.000030,25.000031,25.000030
8.300000,99.725540,55.538207,-1.000000,3.471967,3.468675,3.471967,3.471967,3.471967,3.471967,3.471967,3.468158,3.471967,3.469369,3.471967,3.471628,3.471336,3.471384,3.469951,3.471968,25.000031,25.000031,25.000031,25.000031,25.000031,25.000031,25.000030,25.000030,25.000031,25.000031,25.000031,25.000031,25.000030,25.000030,25.000032,25.000031
8.400000,99.725512,55.538201,-1.000000,3.471967,3.468675,3.471967,3.471967,3.471967,3.471967,3.471967,3.468157,3.471967,3.469368,3.471967,3.471627,3.471336,3.471384,3.469951,3.471967,25.000032,25.000031,25.000031,25.000032,25.000031,25.000031,25.000031,25.000031,25.000031,25.000032,25.000031,25.000031,25.000031,25.000031,25.000032,25.000031
8.500000,99.725485,55.538195,-1.000000,3.471967,3.468674,3.471967,3.471967,3.471967,3.471966,3.471966,3.468157,3.471967,3.469368,3.471967,3.471627,3.471335,3.471383,3.469951,3.471967,25.000032,25.000032,25.000031,25.000032,25.000031,25.000031,25.000031,25.000031,25.000032,25.000032,25.000032,25.000032,25.000031,25.000031,25.000032,25.000031
8.600000,99.725457,55.538188,-1.000000,3.471966,3.468674,3.471966,3.471966,3.471966,3.471966,3.471966,3.468156,3.471966,3.469368,3.471966,3.471627,3.471335,3.471383,3.469950,3.471966,25.000033,25.000032,25.000032,25.000033,25.000032,25.000032,25.000032,25.000031,25.000032,25.000032,25.000032,25.000032,25.000031,25.000031,25.000033,25.000032
8.700000,99.725429,55.538182,-1.000000,3.471966,3.468674,3.471966,3.471966,3.471966,3.471966,3.471966,3.468156,3.471966,3.469367,3.471966,3.471626,3.471334,3.471382,3.469950,3.471966,25.000033,25.000032,25.000032,25.000033,25.000032,25.000032,25.000032,25.000032,25.000033,25.000033,25.000033,25.000033,25.000032,25.000032,25.000033,25.000032
8.800000,99.725402,55.538176,-1.000000,3.471966,3.468673,3.471965,3.471965,3.471966,3.471965,3.471965,3.468156,3.471966,3.469367,3.471966,3.471626,3.471334,3.471382,3.469949,3.471966,25.000033,25.000033,25.000032,25.000033,25.000033,25.000032,25.000032,25.000032,25.000033,25.000033,25.000033,25.000033,25.000032,25.000032,25.000033,25.000032
8.900000,99.725374,55.538170,-1.000000,3.471965,3.468673,3.471965,3.471965,3.471965,3.471965,3.471965,3.468155,3.471965,3.469366,3.471965,3.471625,3.471334,3.471382,3.469949,3.471965,25.000034,25.000033,25.000033,25.000034,25.000033,25.000033,25.000033,25.000032,25.000033,25.000034,25.000033,25.000033,25.000032,25.000032,25.000034,25.000033
9.000000,99.725346,55.538164,-1.000000,3.471965,3.468672,3.471965,3.471965,3.471965,3.471964,3.471964,3.468155,3.471965,3.469366,3.471965,3.471625,3.471333,3.471381,3.469949,3.471965,25.000034,25.000034,25.000033,25.000034,25.000033,25.000033,25.000033,25.000033,25.000034,25.000034,25.000034,25.000034,25.000033,25.000033,25.000034,25.000033
9.100000,99.725318,55.538157,-1.000000,3.471964,3.468672,3.471964,3.471964,3.471964,3.471964,3.471964,3.468154,3.471964,3.469366,3.471964,3.471625,3.471333,3.471381,3.469948,3.471964,25.000034,25.000034,25.000033,25.000034,25.000034,25.000033,25.000033,25.000033,25.000034,25.000034,25.000034,25.000034,25.000033,25.000033,25.000034,25.000033
9.200000,99.725291,55.538151,-1.000000,3.471964,3.468672,3.471964,3.471964,3.471964,3.471964,3.471964,3.468154,3.471964,3.469365,3.471964,3.471624,3.471332,3.471380,3.469948,3.471964,25.000035,25.000034,25.000034,25.000035,25.000034,25.000034,25.000034,25.000033,25.000034,25.000035,25.000034,25.000034,25.000033,25.000033,25.000035,25.000034
9.300000,99.725263,55.538145,-1.000000,3.471964,3.468671,3.471964,3.471963,3.471964,3.471963,3.471963,3.468154,3.471964,3.469365,3.471964,3.471624,3.471332,3.471380,3.469948,3.471964,25.000035,25.000035,25.000034,25.000035,25.000034,25.000034,25.000034,25.000034,25.000035,25.000035,25.000035,25.000035,25.000034,25.000034,25.000035,25.000034
9.400000,99.725235,55.538139,-1.000000,3.471963,3.468671,3.471963,3.471963,3.471963,3.471963,3.471963,3.468153,3.471963,3.469364,3.471963,3.471624,3.471332,3.471380,3.469947,3.471963,25.000035,25.000035,25.000035,25.000036,25.000035,25.000034,25.000034,25.000034,25.000035,25.000035,25.000035,25.000035,25.000034,25.000034,25.000036,25.000035
9.500000,99.725208,55.538133,-1.000000,3.471963,3.468670,3.471963,3.471963,3.471963,3.471962,3.471962,3.468153,3.471963,3.469364,3.471963,3.471623,3.471331,3.471379,3.469947,3.471963,25.000036,25.000035,25.000035,25.000036,25.000035,25.000035,25.000035,25.000034,25.000035,25.000036,25.000035,25.000035,25.000034,25.000034,25.000036,25.000035
9.600000,99.725180,55.538126,-1.000000,3.471962,3.468670,3.471962,3.471962,3.471962,3.471962,3.471962,3.468153,3.471962,3.469364,3.471962,3.471623,3.471331,3.471379,3.469946,3.471963,25.000036,25.000036,25.000035,25.000036,25.000035,25.000035,25.000035,25.000035,25.000036,25.000036,25.000036,25.000036,25.000035,25.000035,25.000036,25.000035
9.700000,99.725152,55.538120,-1.000000,3.471962,3.468670,3.471962,3.471962,3.471962,3.471962,3.471962,3.468152,3.471962,3.469363,3.471962,3.471622,3.471330,3.471379,3.469946,3.471962,25.000037,25.000036,25.000036,25.000037,25.000036,25.000036,25.000035,25.000035,25.000036,25.000036,25.000036,25.000036,25.000035,25.000035,25.000037,25.000036
9.800000,99.725125,55.538114,-1.000000,3.471962,3.468669,3.471962,3.471962,3.471962,3.471961,3.471961,3.468152,3.471962,3.469363,3.471962,3.471622,3.471330,3.471378,3.469946,3.471962,25.000037,25.000036,25.000036,25.000037,25.000036,25.000036,25.000036,25.000035,25.000037,25.000037,25.000037,25.000036,25.000036,25.000035,25.000037,25.000036
9.900000,99.725097,55.538108,-1.000000,3.471961,3.468669,3.471961,3.471961,3.471961,3.471961,3.471961,3.468151,3.471961,3.469363,3.471961,3.471622,3.471330,3.471378,3.469945,3.471961,25.000037,25.000037,25.000036,25.000037,25.000036,25.000036,25.000036,25.000036,25.000037,25.000037,25.000037,25.000037,25.000036,25.000036,25.000037,25.000036
10.000000,99.725069,55.538101,-1.000000,3.471961,3.468668,3.471961,3.471961,3.471961,3.471961,3.471960,3.468151,3.471961,3.469362,3.471961,3.471621,3.471329,3.471377,3.469945,3.471961,25.000038,25.000037,25.000037,25.000038,25.000037,25.000037,25.000036,25.000036,25.000037,25.000038,25.000037,25.000037,25.000036,25.000036,25.000038,25.000037
10.100000,99.725042,55.538095,-1.000000,3.471960,3.468668,3.471960,3.471960,3.471961,3.471960,3.471960,3.468151,3.471961,3.469362,3.471961,3.471621,3.471329,3.471377,3.469944,3.471961,25.000038,25.000037,25.000037,25.000038,25.000037,25.000037,25.000037,25.000036,25.000038,25.000038,25.000038,25.000038,25.000037,25.000036,25.000038,25.000037
10.200000,99.725014,55.538089,-1.000000,3.471960,3.468668,3.471960,3.471960,3.471960,3.471960,3.471960,3.468150,3.471960,3.469361,3.471960,3.471620,3.471329,3.471377,3.469944,3.471960,25.000038,25.000038,25.000037,25.000038,25.000037,25.000037,25.000037,25.000037,25.000038,25.000038,25.000038,25.000038,25.000037,25.000037,25.000039,25.000037
10.300000,99.724986,55.538083,-1.000000,3.471960,3.468667,3.471960,3.471960,3.471960,3.471959,3.471959,3.468150,3.471960,3.469361,3.471960,3.471620,3.471328,3.471376,3.469944,3.471960,25.000039,25.000038,25.000038,25.000039,25.000038,25.000038,25.000038,25.000037,25.000038,25.000039,25.000038,25.000038,25.000037,25.000037,25.000039,25.000038
10.400000,99.724959,55.538077,-1.000000,3.471959,3.468667,3.471959,3.471959,3.471959,3.471959,3.471959,3.468149,3.471959,3.469361,3.471959,3.471620,3.471328,3.471376,3.469943,3.471959,25.000039,25.000039,25.000038,25.000039,25.000038,25.000038,25.000038,25.000037,25.000039,25.000039,25.000039,25.000039,25.000038,25.000038,25.000039,25.000038
10.500000,99.724931,55.538070,-1.000000,3.471959,3.468667,3.471959,3.471959,3.471959,3.471959,3.471959,3.468149,3.471959,3.469360,3.471959,3.471619,3.471327,3.471375,3.469943,3.471959,25.000039,25.000039,25.000038,25.000040,25.000039,25.000038,25.000038,25.000038,25.000039,25.000039,25.000039,25.000039,25.000038,25.000038,25.000040,25.000038
10.600000,99.724903,55.538064,-1.000000,3.471959,3.468666,3.471958,3.471958,3.471959,3.471958,3.471958,3.468149,3.471959,3.469360,3.471959,3.471619,3.471327,3.471375,3.469943,3.471959,25.000040,25.000039,25.000039,25.000040,25.000039,25.000039,25.000039,25.000038,25.000039,25.000040,25.000039,25.000039,25.000038,25.000038,25.000040,25.000039
10.700000,99.724876,55.538058,-1.000000,3.471958,3.468666,3.471958,3.471958,3.471958,3.471958,3.471958,3.468148,3.471958,3.469359,3.471958,3.471618,3.471327,3.471375,3.469942,3.471958,25.000040,25.000040,25.000039,25.000040,25.000039,25.000039,25.000039,25.000039,25.000040,25.000040,25.000040,25.000040,25.000039,25.000039,25.000040,25.000039
10.800000,99.724848,55.538052,-1.000000,3.471958,3.468665,3.471958,3.471958,3.471958,3.471957,3.471957,3.468148,3.471958,3.469359,3.471958,3.471618,3.471326,3.471374,3.469942,3.471958,25.000041,25.000040,25.000039,25.000041,25.000040,25.000039,25.000039,25.000039,25.000040,25.000040,25.000040,25.000040,25.000039,25.000039,25.000041,25.000039
10.900000,99.724820,55.538046,-1.000000,3.471957,3.468665,3.471957,3.471957,3.471957,3.471957,3.471957,3.468147,3.471957,3.469359,3.471957,3.471618,3.471326,3.471374,3.469941,3.471958,25.000041,25.000040,25.000040,25.000041,25.000040,25.000040,25.000040,25.000039,25.000040,25.000041,25.000040,25.000040,25.000039,25.000039,25.000041,25.000040
11.000000,99.724793,55.538039,-1.000000,3.471957,3.468665,3.471957,3.471957,3.471957,3.471957,3.471957,3.468147,3.471957,3.469358,3.471957,3.471617,3.471325,3.471373,3.469941,3.471957,25.000041,25.000041,25.000040,25.000041,25.000040,25.000040,25.000040,25.000040,25.000041,25.000041,25.000041,25.000041,25.000040,25.000040,25.000041,25.000040
11.100000,99.724765,55.538033,-1.000000,3.471957,3.468664,3.471957,3.471956,3.471957,3.471956,3.471956,3.468147,3.471957,3.469358,3.471957,3.471617,3.471325,3.471373,3.469941,3.471957,25.000042,25.000041,25.000041,25.000042,25.000041,25.000040,25.000040,25.000040,25.000041,25.000042,25.000041,25.000041,25.000040,25.000040,25.000042,25.000041
11.200000,99.724737,55.538027,-1.000000,3.471956,3.468664,3.471956,3.471956,3.471956,3.471956,3.471956,3.468146,3.471956,3.469358,3.471956,3.471617,3.471325,3.471373,3.469940,3.471956,25.000042,25.000041,25.000041,25.000042,25.000041,25.000041,25.000041,25.000040,25.000042,25.000042,25.000042,25.000041,25.000040,25.000040,25.000042,25.000041
11.300000,99.724710,55.538021,-1.000000,3.471956,3.468663,3.471956,3.471956,3.471956,3.471955,3.471955,3.468146,3.471956,3.469357,3.471956,3.471616,3.471324,3.471372,3.469940,3.471956,25.000042,25.000042,25.000041,25.000042,25.000041,25.000041,25.000041,25.000041,25.000042,25.000042,25.000042,25.000042,25.000041,25.000041,25.000043,25.000041
11.400000,99.724682,55.538014,-1.000000,3.471955,3.468663,3.471955,3.471955,3.471955,3.471955,3.471955,3.468146,3.471955,3.469357,3.471955,3.471616,3.471324,3.471372,3.469939,3.471956,25.000043,25.000042,25.000042,25.000043,25.000042,25.000041,25.000041,25.000041,25.000042,25.000043,25.000042,25.000042,25.000041,25.000041,25.000043,25.000042
11.500000,99.724654,55.538008,-1.000000,3.471955,3.468663,3.471955,3.471955,3.471955,3.471955,3.471955,3.468145,3.471955,3.469356,3.471955,3.471615,3.471323,3.471372,3.469939,3.471955,25.000043,25.000042,25.000042,25.000043,25.000042,25.000042,25.000042,25.000041,25.000043,25.000043,25.000043,25.000043,25.000041,25.000041,25.000043,25.000042
11.600000,99.724626,55.538002,-1.000000,3.471955,3.468662,3.471955,3.471955,3.471955,3.471954,3.471954,3.468145,3.471955,3.469356,3.471955,3.471615,3.471323,3.471371,3.469939,3.471955,25.000043,25.000043,25.000042,25.000043,25.000042,25.000042,25.000042,25.000042,25.000043,25.000043,25.000043,25.000043,25.000042,25.000042,25.000044,25.000042
11.700000,99.724599,55.537996,-1.000000,3.471954,3.468662,3.471954,3.471954,3.471954,3.471954,3.471954,3.468144,3.471954,3.469356,3.471954,3.471615,3.471323,3.471371,3.469938,3.471954,25.000044,25.000043,25.000043,25.000044,25.000043,25.000043,25.000042,25.000042,25.000043,25.000044,25.000043,25.000043,25.000042,25.000042,25.000044,25.000043
11.800000,99.724571,55.537990,-1.000000,3.471954,3.468661,3.471954,3.471954,3.471954,3.471953,3.471953,3.468144,3.471954,3.469355,3.471954,3.471614,3.471322,3.471370,3.469938,3.471954,25.000044,25.000044,25.000043,25.000044,25.000043,25.000043,25.000043,25.000042,25.000044,25.000044,25.000044,25.000044,25.000042,25.000042,25.000044,25.000043
11.900000,99.724543,55.537983,-1.000000,3.471954,3.468661,3.471953,3.471953,3.471954,3.471953,3.471953,3.468144,3.471954,3.469355,3.471954,3.471614,3.471322,3.471370,3.469937,3.471954,25.000045,25.000044,25.000043,25.000045,25.000043,25.000043,25.000043,25.000043,25.000044,25.000044,25.000044,25.000044,25.000043,25.000043,25.000045,25.000043
12.000000,99.724516,55.537977,-1.000000,3.471953,3.468661,3.471953,3.471953,3.471953,3.471953,3.471953,3.468143,3.471953,3.469354,3.471953,3.471613,3.471321,3.471370,3.469937,3.471953,25.000045,25.000044,25.000044,25.000045,25.000044,25.000044,25.000043,25.000043,25.000044,25.000045,25.000044,25.000044,25.000043,25.000043,25.000045,25.000044
12.100000,99.724488,55.537971,-1.000000,3.471953,3.468660,3.471953,3.471953,3.471953,3.471952,3.471952,3.468143,3.471953,3.469354,3.471953,3.471613,3.471321,3.471369,3.469937,3.471953,25.000045,25.000045,25.000044,25.000045,25.000044,25.000044,25.000044,25.000043,25.000045,25.000045,25.000045,25.000045,25.000044,25.000043,25.000045,25.000044
12.200000,99.724460,55.537965,-1.000000,3.471952,3.468660,3.471952,3.471952,3.471952,3.471952,3.471952,3.468142,3.471952,3.469354,3.471952,3.471613,3.471321,3.471369,3.469936,3.471953,25.000046,25.000045,25.000044,25.000046,25.000045,25.000044,25.000044,25.000044,25.000045,25.000045,25.000045,25.000045,25.000044,25.000044,25.000046,25.000044
12.300000,99.724433,55.537959,-1.000000,3.471952,3.468660,3.471952,3.471952,3.471952,3.471952,3.471951,3.468142,3.471952,3.469353,3.471952,3.471612,3.471320,3.471368,3.469936,3.471952,25.000046,25.000045,25.000045,25.000046,25.000045,25.000045,25.000045,25.000044,25.000045,25.000046,25.000045,25.000045,25.000044,25.000044,25.000046,25.000045
12.400000,99.724405,55.537952,-1.000000,3.471952,3.468659,3.471951,3.471951,3.471952,3.471951,3.471951,3.468142,3.471952,3.469353,3.471952,3.471612,3.471320,3.471368,3.469936,3.471952,25.000046,25.000046,25.000045,25.000046,25.000045,25.000045,25.000045,25.000044,25.000046,25.000046,25.000046,25.000046,25.000045,25.000044,25.000046,25.000045
12.500000,99.724377,55.537946,-1.000000,3.471951,3.468659,3.471951,3.471951,3.471951,3.471951,3.471951,3.468141,3.471951,3.469352,3.471951,3.471611,3.471320,3.471368,3.469935,3.471951,25.000047,25.000046,25.000045,25.000047,25.000046,25.000045,25.000045,25.000045,25.000046,25.000047,25.000046,25.000046,25.000045,25.000045,25.000047,25.000045
12.600000,99.724350,55.537940,-1.000000,3.471951,3.468658,3.471951,3.471951,3.471951,3.471950,3.471950,3.468141,3.471951,3.469352,3.471951,3.471611,3.471319,3.471367,3.469935,3.471951,25.000047,25.000046,25.000046,25.000047,25.000046,25.000046,25.000046,25.000045,25.000047,25.000047,25.000047,25.000046,25.000045,25.000045,25.000047,25.000046
12.700000,99.724322,55.537934,-1.000000,3.471950,3.468658,3.471950,3.471950,3.471950,3.471950,3.471950,3.468140,3.471950,3.469352,3.471950,3.471611,3.471319,3.471367,3.469934,3.471951,25.000047,25.000047,25.000046,25.000047,25.000046,25.000046,25.000046,25.000045,25.000047,25.000047,25.000047,25.000047,25.000046,25.000045,25.000048,25.000046
12.800000,99.724294,55.537927,-1.000000,3.471950,3.468658,3.471950,3.471950,3.471950,3.471950,3.471950,3.468140,3.471950,3.469351,3.471950,3.471610,3.471318,3.471366,3.469934,3.471950,25.000048,25.000047,25.000046,25.000048,25.000047,25.000046,25.000046,25.000046,25.000047,25.000048,25.000047,25.000047,25.000046,25.000046,25.000048,25.000046
12.900000,99.724267,55.537921,-1.000000,3.471950,3.468657,3.471950,3.471949,3.471950,3.471949,3.471949,3.468140,3.471950,3.469351,3.471950,3.471610,3.471318,3.471366,3.469934,3.471950,25.000048,25.000047,25.000047,25.000048,25.000047,25.000047,25.000047,25.000046,25.000048,25.000048,25.000048,25.000048,25.000046,25.000046,25.000048,25.000047
