time_s,soc_percent,voltage_V,ocv_V,current_A,resistance_mOhm,rc1_voltage_mV,rc2_voltage_mV
15.199999999999962,99.99577777777775,3.4700902962295133,3.4719408888888883,-1.0,0.3750105555555556,0.9994995485665594,0.4760825552529019
15.299999999999962,99.99574999999997,3.470089409266739,3.4719404999999997,-1.0,0.37501062500000004,0.9995239558709779,0.4765561523900068
15.399999999999961,99.9957222222222,3.4700885328721736,3.4719401111111106,-1.0,0.3750106944444445,0.9995471728171135,0.47702037167547895
15.499999999999961,99.99569444444441,3.4700876668020704,3.471939722222222,-1.0,0.375010763888889,0.9995692574594245,0.47747539880322215
15.59999999999996,99.99566666666664,3.4700868108191885,3.471939333333333,-1.0,0.3750108333333334,0.9995902650210204,0.4779214157901546
15.69999999999996,99.99563888888886,3.4700859646925855,3.471938944444444,-1.0,0.3750109027777778,0.9996102480317475,0.47835860104901806
15.79999999999996,99.99561111111109,3.4700851281974137,3.471938555555555,-1.0,0.3750109722222223,0.9996292564595413,0.47878712945974533
15.89999999999996,99.9955833333333,3.4700843011147247,3.4719381666666664,-1.0,0.37501104166666677,0.9996473378353721,0.4792071724394144
15.99999999999996,99.99555555555553,3.4700834832312832,3.4719377777777773,-1.0,0.3750111111111112,0.9996645373720977,0.4796188980108179
16.09999999999996,99.99552777777775,3.4700826743393853,3.4719373888888883,-1.0,0.3750111805555556,0.999680898077519,0.4800224708696741
16.19999999999996,99.99549999999996,3.470081874236687,3.4719369999999996,-1.0,0.3750112500000001,0.9996964608619213,0.48041805245050745
16.29999999999996,99.99547222222219,3.4700810827260344,3.4719366111111105,-1.0,0.37501131944444455,0.9997112646403721,0.48080580099122494
16.399999999999963,99.99544444444442,3.470080299615306,3.471936222222222,-1.0,0.37501138888888896,0.9997253464300281,0.4811858715964129
16.499999999999964,99.99541666666664,3.470079524717257,3.4719358333333328,-1.0,0.3750114583333334,0.9997387414426985,0.481558416299381
16.599999999999966,99.99538888888885,3.4700787578493704,3.471935444444444,-1.0,0.37501152777777785,0.9997514831728922,0.48192358412297787
16.699999999999967,99.99536111111108,3.470077998833712,3.471935055555555,-1.0,0.3750115972222223,0.9997636034815715,0.4822815211392017
16.79999999999997,99.9953333333333,3.470077247496796,3.4719346666666664,-1.0,0.37501166666666674,0.9997751326758213,0.48263237052763175
16.89999999999997,99.99530555555552,3.4700765036694485,3.4719342777777773,-1.0,0.37501173611111116,0.9997860995846325,0.4829762726327013
16.99999999999997,99.99527777777774,3.470075767186682,3.4719338888888887,-1.0,0.37501180555555563,0.9997965316309895,0.48331336501983796
17.099999999999973,99.99524999999997,3.4700750378875687,3.4719334999999996,-1.0,0.3750118750000001,0.9998064549004422,0.4836437825304911
17.199999999999974,99.9952222222222,3.4700743156151237,3.4719331111111105,-1.0,0.3750119444444445,0.9998158942063328,0.4839676573360706
17.299999999999976,99.99519444444441,3.4700736002161903,3.471932722222222,-1.0,0.37501201388888894,0.9998248731518428,0.48428511899081716
17.399999999999977,99.99516666666663,3.4700728915413266,3.4719323333333327,-1.0,0.3750120833333334,0.9998334141890128,0.48459629448362546
17.49999999999998,99.99513888888886,3.4700721894447026,3.471931944444444,-1.0,0.3750121527777779,0.9998415386748847,0.48490130828884176
17.59999999999998,99.99511111111107,3.4700714937839914,3.471931555555555,-1.0,0.3750122222222223,0.9998492669249051,0.48520028241605506
17.69999999999998,99.9950833333333,3.470070804420277,3.4719311666666663,-1.0,0.3750122916666667,0.9998566182637242,0.48549333645890247
17.799999999999983,99.99505555555552,3.4700701212179497,3.4719307777777773,-1.0,0.3750123611111112,0.9998636110735183,0.48578058764290877
17.899999999999984,99.99502777777775,3.470069444044621,3.4719303888888886,-1.0,0.37501243055555566,0.9998702628399546,0.48606215087237753
17.999999999999986,99.99499999999996,3.470068772771027,3.4719299999999995,-1.0,0.3750125000000001,0.9998765901959137,0.48633813877635473
18.099999999999987,99.99497222222219,3.470068107270949,3.4719296111111104,-1.0,0.3750125694444445,0.999882608963081,0.48660866175368195
18.19999999999999,99.99494444444441,3.4700674474211244,3.471929222222222,-1.0,0.37501263888888897,0.9998883341915099,0.48687382801715706
18.29999999999999,99.99491666666664,3.4700667931011653,3.4719288333333327,-1.0,0.37501270833333344,0.9998937801972535,0.48713374363682105
18.39999999999999,99.99488888888885,3.4700661441934857,3.471928444444444,-1.0,0.37501277777777786,0.999898960598163,0.48738851258238747
18.499999999999993,99.99486111111108,3.4700655005832197,3.471928055555555,-1.0,0.3750128472222223,0.9999038883479388,0.48763823676483137
18.599999999999994,99.9948333333333,3.4700648621581536,3.4719276666666663,-1.0,0.37501291666666675,0.9999085757685219,0.4878830160771555
18.699999999999996,99.99480555555552,3.4700642288086505,3.471927277777777,-1.0,0.3750129861111112,0.9999130345809057,0.48812294843434856
18.799999999999997,99.99477777777774,3.4700636004275855,3.4719268888888886,-1.0,0.37501305555555564,0.9999172759344436,0.48835812981255244
18.9,99.99474999999997,3.470062976910277,3.4719264999999995,-1.0,0.37501312500000006,0.9999213104347284,0.4885886542874545
19.0,99.9947222222222,3.4700623581544234,3.4719261111111104,-1.0,0.37501319444444453,0.9999251481701125,0.4888146140719182
19.1,99.9946944444444,3.470061744060043,3.4719257222222217,-1.0,0.375013263888889,0.9999287987369333,0.48903609955287014
19.200000000000003,99.99466666666663,3.470061134529409,3.4719253333333326,-1.0,0.3750133333333334,0.9999322712635093,0.4892531993274559
19.300000000000004,99.99463888888886,3.4700605294669953,3.471924944444444,-1.0,0.37501340277777784,0.9999355744329658,0.4894660002384802
19.400000000000006,99.99461111111107,3.4700599287794187,3.471924555555555,-1.0,0.3750134722222223,0.999938716504947,0.4896745874091446
19.500000000000007,99.9945833333333,3.4700593323753868,3.4719241666666663,-1.0,0.3750135416666668,0.9999417053362692,0.4898790442770986
19.60000000000001,99.99455555555552,3.470058740165638,3.471923777777777,-1.0,0.3750136111111112,0.999944548400568,0.4900794526278157
19.70000000000001,99.99452777777775,3.4700581520628986,3.4719233888888885,-1.0,0.3750136805555556,0.9999472528069847,0.4902758926273081
19.80000000000001,99.99449999999996,3.470057567981827,3.4719229999999994,-1.0,0.3750137500000001,0.9999498253179442,0.49046844285419494
19.900000000000013,99.99447222222219,3.4700569878389693,3.471922611111111,-1.0,0.37501381944444456,0.9999522723660634,0.49065718033113426
20.000000000000014,99.99444444444441,3.470056411552707,3.4719222222222217,-1.0,0.375013888888889,0.9999546000702378,0.4908421805556335
20.100000000000016,99.99441666666662,3.470055839043218,3.4719218333333326,-1.0,0.3750139583333334,0.9999568142509399,0.49102351753024914
20.200000000000017,99.99438888888885,3.4700552702324297,3.471921444444444,-1.0,0.37501402777777787,0.9999589204447749,0.49120126379218887
20.30000000000002,99.99436111111108,3.470054705043972,3.471921055555555,-1.0,0.37501409722222234,0.9999609239183245,0.4913754904423274
20.40000000000002,99.9943333333333,3.4700541434031447,3.471920666666666,-1.0,0.37501416666666676,0.9999628296813159,0.4915462671736479
20.50000000000002,99.99430555555551,3.470053585236868,3.471920277777777,-1.0,0.3750142361111112,0.9999646424991497,0.4917136622991199
20.600000000000023,99.99427777777774,3.470053030473649,3.4719198888888885,-1.0,0.37501430555555565,0.9999663669048144,0.49187774277902563
20.700000000000024,99.99424999999997,3.4700524790435416,3.4719194999999994,-1.0,0.3750143750000001,0.9999680072102224,0.4920385742477447
20.800000000000026,99.99422222222219,3.4700519308781095,3.4719191111111107,-1.0,0.37501444444444454,0.9999695675169916,0.4921962210400091
20.900000000000027,99.9941944444444,3.4700513859103896,3.4719187222222216,-1.0,0.37501451388888896,0.9999710517267018,0.49235074621663777
21.00000000000003,99.99416666666663,3.4700508440748594,3.471918333333333,-1.0,0.37501458333333343,0.9999724635506502,0.4925022115897617
21.10000000000003,99.99413888888886,3.4700503053073994,3.471917944444444,-1.0,0.3750146527777779,0.9999738065191323,0.49265067774754967
21.20000000000003,99.99411111111107,3.470049769545264,3.471917555555555,-1.0,0.3750147222222223,0.9999750839902685,0.4927962040784443
